Key,transaction_date,subscription_id,user_id,subscription_start,subscription_end,subscription_status,provider,service,Charge,transcationstatus,Active
43068164951709,2017/11/29,164951709,26454083,2017/11/29,2019/01/25,Cancelled,Provider B,Cooking Recipes,#N/A,#N/A,422
43152189775157,2018/02/21,189775157,30891570,2018/02/21,2019/01/25,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,338
43183198048055,2018/03/24,198048055,13884654,2018/03/24,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,307
43187199285462,2018/03/28,199285462,25286080,2018/03/28,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,303
43191200255163,2018/04/01,200255163,17205979,2018/04/01,2019/01/25,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,299
43193200718610,2018/04/03,200718610,26435189,2018/04/03,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,297
43194200837727,2018/04/04,200837727,19502457,2018/04/04,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,296
43197201508259,2018/04/07,201508259,11049186,2018/04/07,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,293
43204203495578,2018/04/14,203495578,33236715,2018/04/14,2019/01/25,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,286
43223208484503,2018/05/03,208484503,29573736,2018/05/03,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,267
43246213724421,2018/05/26,213724421,11366291,2018/05/26,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,244
43247213937349,2018/05/27,213937349,18552594,2018/05/27,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,243
43252215100487,2018/06/01,215100487,24551460,2018/06/01,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,238
43279220882090,2018/06/28,220882090,25899502,2018/06/28,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,211
43280221242242,2018/06/29,221242242,12991784,2018/06/29,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,210
43280221191799,2018/06/29,221191799,35675819,2018/06/29,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,210
43287222767416,2018/07/06,222767416,19719401,2018/07/06,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,203
43301226829868,2018/07/20,226829868,20180503,2018/07/20,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,189
43305227944523,2018/07/24,227944523,18944940,2018/07/24,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,185
43305227906184,2018/07/24,227906184,34829584,2018/07/24,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,185
43312230105940,2018/07/31,230105940,11063501,2018/07/31,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,178
43316231164145,2018/08/04,231164145,37912172,2018/08/04,2019/01/25,Cancelled,Provider B,Cool Songs,#N/A,#N/A,174
43386252359571,2018/10/13,252359571,40233139,2018/10/13,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,104
43399256604366,2018/10/26,256604366,33359113,2018/10/26,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,91
43399256667096,2018/10/26,256667096,40997391,2018/10/26,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,91
43399256683135,2018/10/26,256683135,7332005,2018/10/26,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,91
43399256632756,2018/10/26,256632756,5863312,2018/10/26,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,91
43400256810209,2018/10/27,256810209,13347492,2018/10/27,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43400256811382,2018/10/27,256811382,39729430,2018/10/27,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43400256748962,2018/10/27,256748962,36075651,2018/10/27,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43400256758766,2018/10/27,256758766,3426416,2018/10/27,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43400256862306,2018/10/27,256862306,41034936,2018/10/27,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43400256797512,2018/10/27,256797512,961882,2018/10/27,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43400256864069,2018/10/27,256864069,39519225,2018/10/27,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43400256843282,2018/10/27,256843282,36432311,2018/10/27,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43400256892592,2018/10/27,256892592,33673862,2018/10/27,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43400256704350,2018/10/27,256704350,37549336,2018/10/27,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43400256765881,2018/10/27,256765881,30138083,2018/10/27,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43400256704896,2018/10/27,256704896,40469443,2018/10/27,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43475277119800,2019/01/10,277119800,42483353,2019/01/10,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,15
43490280819100,2019/01/25,280819100,44323841,2019/01/25,2019/01/25,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,0
4287079208202,2017/05/15,79208202,19577568,2017/05/15,2019/01/24,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,619
43071166078906,2017/12/02,166078906,18343695,2017/12/02,2019/01/24,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,418
43143187520782,2018/02/12,187520782,19635734,2018/02/12,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,346
43145187937838,2018/02/14,187937838,14046584,2018/02/14,2019/01/24,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,344
43162192025854,2018/03/03,192025854,519529,2018/03/03,2019/01/24,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,327
43170194450295,2018/03/11,194450295,31703262,2018/03/11,2019/01/24,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,319
43170194431125,2018/03/11,194431125,31699289,2018/03/11,2019/01/24,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,319
43175195944030,2018/03/16,195944030,24370844,2018/03/16,2019/01/24,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,314
43187199285248,2018/03/28,199285248,11354469,2018/03/28,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,302
43188199551205,2018/03/29,199551205,23336923,2018/03/29,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,301
43197201540691,2018/04/07,201540691,25875062,2018/04/07,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,292
43200202226842,2018/04/10,202226842,10992575,2018/04/10,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,289
43216206692780,2018/04/26,206692780,10927368,2018/04/26,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,273
43225208973552,2018/05/05,208973552,10046192,2018/05/05,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,264
43252215101245,2018/06/01,215101245,25250613,2018/06/01,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,237
43278220802034,2018/06/27,220802034,23911852,2018/06/27,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,211
43280221184481,2018/06/29,221184481,10898699,2018/06/29,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,209
43280221090029,2018/06/29,221090029,22287575,2018/06/29,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,209
43280221190611,2018/06/29,221190611,11451708,2018/06/29,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,209
43287222801701,2018/07/06,222801701,23301733,2018/07/06,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,202
43301226627847,2018/07/20,226627847,10915221,2018/07/20,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,188
43301226850158,2018/07/20,226850158,26132477,2018/07/20,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,188
43308228968922,2018/07/27,228968922,5363770,2018/07/27,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,181
43308228874851,2018/07/27,228874851,3277574,2018/07/27,2019/01/24,Cancelled,Provider A,Cool Songs,#N/A,#N/A,181
43309229098433,2018/07/28,229098433,13197549,2018/07/28,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,180
43309229052592,2018/07/28,229052592,24487667,2018/07/28,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,180
43312230174593,2018/07/31,230174593,22586623,2018/07/31,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,177
43314230714482,2018/08/02,230714482,31366987,2018/08/02,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,175
43335236360354,2018/08/23,236360354,38606744,2018/08/23,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,154
43368246657994,2018/09/25,246657994,39538877,2018/09/25,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,121
43371247876244,2018/09/28,247876244,26172999,2018/09/28,2019/01/24,Cancelled,Provider B,Cool Songs,#N/A,#N/A,118
43390253540741,2018/10/17,253540741,39987449,2018/10/17,2019/01/24,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,99
43398256232066,2018/10/25,256232066,1836750,2018/10/25,2019/01/24,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,91
43399256563287,2018/10/26,256563287,40718875,2018/10/26,2019/01/24,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43399256581708,2018/10/26,256581708,40983734,2018/10/26,2019/01/24,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43399256622610,2018/10/26,256622610,40991561,2018/10/26,2019/01/24,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43399256270420,2018/10/26,256270420,33262008,2018/10/26,2019/01/24,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43399256262050,2018/10/26,256262050,40962711,2018/10/26,2019/01/24,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43399256559279,2018/10/26,256559279,40409227,2018/10/26,2019/01/24,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43468275213590,2019/01/03,275213590,11646198,2019/01/03,2019/01/24,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,21
43482278669198,2019/01/17,278669198,43521179,2019/01/17,2019/01/24,Cancelled,Provider B,GOT Spoilers,300,Failed,7
43489280555773,2019/01/24,280555773,40659760,2019/01/24,2019/01/24,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,0
43489280584756,2019/01/24,280584756,708441,2019/01/24,2019/01/24,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,0
43067164778876,2017/11/28,164778876,15543869,2017/11/28,2019/01/23,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,421
43131183276514,2018/01/31,183276514,26377797,2018/01/31,2019/01/23,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,357
43148189029962,2018/02/17,189029962,29304483,2018/02/17,2019/01/23,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,340
43167193577391,2018/03/08,193577391,5984058,2018/03/08,2019/01/23,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,321
43169194254783,2018/03/10,194254783,31665102,2018/03/10,2019/01/23,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,319
43182197775236,2018/03/23,197775236,32404881,2018/03/23,2019/01/23,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,306
43193200713263,2018/04/03,200713263,23779449,2018/04/03,2019/01/23,Cancelled,Provider B,Cool Songs,#N/A,#N/A,295
43196201288071,2018/04/06,201288071,16996860,2018/04/06,2019/01/23,Cancelled,Provider B,Cool Songs,#N/A,#N/A,292
43200202143106,2018/04/10,202143106,30466210,2018/04/10,2019/01/23,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,288
43219207254077,2018/04/29,207254077,435057,2018/04/29,2019/01/23,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,269
43222208350382,2018/05/02,208350382,24766018,2018/05/02,2019/01/23,Cancelled,Provider B,Cool Songs,#N/A,#N/A,266
43222208374335,2018/05/02,208374335,22437169,2018/05/02,2019/01/23,Cancelled,Provider B,Cool Songs,#N/A,#N/A,266
43223208465142,2018/05/03,208465142,19747114,2018/05/03,2019/01/23,Cancelled,Provider B,Cool Songs,#N/A,#N/A,265
43281221490138,2018/06/30,221490138,25263465,2018/06/30,2019/01/23,Cancelled,Provider B,Cool Songs,#N/A,#N/A,207
43285222328548,2018/07/04,222328548,25082363,2018/07/04,2019/01/23,Cancelled,Provider B,Cool Songs,#N/A,#N/A,203
43298225902860,2018/07/17,225902860,32686882,2018/07/17,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,190
43301226766013,2018/07/20,226766013,10240566,2018/07/20,2019/01/23,Cancelled,Provider B,Cool Songs,#N/A,#N/A,187
43308228793067,2018/07/27,228793067,23546376,2018/07/27,2019/01/23,Cancelled,Provider B,Cool Songs,#N/A,#N/A,180
43312229995710,2018/07/31,229995710,36016401,2018/07/31,2019/01/23,Cancelled,Provider B,Cool Songs,#N/A,#N/A,176
43347240396617,2018/09/04,240396617,32089059,2018/09/04,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,141
43353242295012,2018/09/10,242295012,39274497,2018/09/10,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,135
43353242283000,2018/09/10,242283000,2649623,2018/09/10,2019/01/23,Cancelled,Provider A,Cool Songs,#N/A,#N/A,135
43389253178712,2018/10/16,253178712,40589207,2018/10/16,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,99
43397255966482,2018/10/24,255966482,40864685,2018/10/24,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,91
43398256088527,2018/10/25,256088527,11686938,2018/10/25,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43398256146149,2018/10/25,256146149,26082057,2018/10/25,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43398256103271,2018/10/25,256103271,40601846,2018/10/25,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43398256128541,2018/10/25,256128541,40829117,2018/10/25,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43398256141845,2018/10/25,256141845,40939353,2018/10/25,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43398256204488,2018/10/25,256204488,40951624,2018/10/25,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43398256163422,2018/10/25,256163422,3327871,2018/10/25,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43444268122274,2018/12/10,268122274,42786926,2018/12/10,2019/01/23,Cancelled,Provider B,Cooking Recipes,#N/A,#N/A,44
43454271310931,2018/12/20,271310931,12968570,2018/12/20,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,34
43480278338705,2019/01/15,278338705,42341376,2019/01/15,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,8
43488280268302,2019/01/23,280268302,25761504,2019/01/23,2019/01/23,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,0
43069165571878,2017/11/30,165571878,25835090,2017/11/30,2019/01/22,Cancelled,Provider B,Cooking Recipes,#N/A,#N/A,418
43140187063849,2018/02/09,187063849,27432066,2018/02/09,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,347
43141187199861,2018/02/10,187199861,23364271,2018/02/10,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,346
43149189148072,2018/02/18,189148072,30455822,2018/02/18,2019/01/22,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,338
43156190864026,2018/02/25,190864026,24749840,2018/02/25,2019/01/22,Cancelled,Provider C,Cooking Recipes,#N/A,#N/A,331
43165193108790,2018/03/06,193108790,4352010,2018/03/06,2019/01/22,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,322
43167193801593,2018/03/08,193801593,24848026,2018/03/08,2019/01/22,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,320
43167193771225,2018/03/08,193771225,3820574,2018/03/08,2019/01/22,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,320
43169194223049,2018/03/10,194223049,31658620,2018/03/10,2019/01/22,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,318
43246213861777,2018/05/26,213861777,27720606,2018/05/26,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,241
43246213806897,2018/05/26,213806897,11155145,2018/05/26,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,241
43280221151498,2018/06/29,221151498,18705250,2018/06/29,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,207
43280221220750,2018/06/29,221220750,20320461,2018/06/29,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,207
43280221254766,2018/06/29,221254766,31395232,2018/06/29,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,207
43280221118938,2018/06/29,221118938,20294658,2018/06/29,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,207
43281221347922,2018/06/30,221347922,15541906,2018/06/30,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,206
43281221352577,2018/06/30,221352577,10825070,2018/06/30,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,206
43288223105624,2018/07/07,223105624,10434992,2018/07/07,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,199
43302226993563,2018/07/21,226993563,17222270,2018/07/21,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,185
43308228917452,2018/07/27,228917452,22200596,2018/07/27,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,179
43362245204447,2018/09/19,245204447,16635639,2018/09/19,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,125
43382250978333,2018/10/09,250978333,40296880,2018/10/09,2019/01/22,Cancelled,Provider B,Cool Songs,#N/A,#N/A,105
43397255987263,2018/10/24,255987263,10949754,2018/10/24,2019/01/22,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43397256043889,2018/10/24,256043889,34166402,2018/10/24,2019/01/22,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43397256003813,2018/10/24,256003813,38794204,2018/10/24,2019/01/22,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43397256004235,2018/10/24,256004235,40911948,2018/10/24,2019/01/22,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43397255951066,2018/10/24,255951066,39633177,2018/10/24,2019/01/22,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43397255829333,2018/10/24,255829333,40643741,2018/10/24,2019/01/22,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43397255826513,2018/10/24,255826513,36436255,2018/10/24,2019/01/22,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43454271440589,2018/12/20,271440589,15164778,2018/12/20,2019/01/22,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,33
43472276353367,2019/01/07,276353367,5266202,2019/01/07,2019/01/22,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,15
43135184948592,2018/02/04,184948592,15923293,2018/02/04,2019/01/21,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,351
43168194000315,2018/03/09,194000315,31627737,2018/03/09,2019/01/21,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,318
43170194400923,2018/03/11,194400923,10948687,2018/03/11,2019/01/21,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,316
43173195268037,2018/03/14,195268037,10793377,2018/03/14,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,313
43174195406095,2018/03/15,195406095,8292662,2018/03/15,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,312
43182197654064,2018/03/23,197654064,10031062,2018/03/23,2019/01/21,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,304
43183198064729,2018/03/24,198064729,28681132,2018/03/24,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,303
43188199477025,2018/03/29,199477025,22582158,2018/03/29,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,298
43192200274416,2018/04/02,200274416,31337393,2018/04/02,2019/01/21,Cancelled,Provider B,Cooking Recipes,#N/A,#N/A,294
43196201207969,2018/04/06,201207969,15241998,2018/04/06,2019/01/21,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,290
43220207658454,2018/04/30,207658454,12849624,2018/04/30,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,266
43222208341550,2018/05/02,208341550,23494305,2018/05/02,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,264
43222208358138,2018/05/02,208358138,29873233,2018/05/02,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,264
43229209895730,2018/05/09,209895730,10979190,2018/05/09,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,257
43250214707538,2018/05/30,214707538,10434940,2018/05/30,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,236
43280221124180,2018/06/29,221124180,26538935,2018/06/29,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,206
43282221581718,2018/07/01,221581718,12158323,2018/07/01,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,204
43290223557936,2018/07/09,223557936,31564400,2018/07/09,2019/01/21,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,196
43290223545630,2018/07/09,223545630,31255783,2018/07/09,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,196
43301226882732,2018/07/20,226882732,23960743,2018/07/20,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,185
43301226643649,2018/07/20,226643649,13126705,2018/07/20,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,185
43303227435764,2018/07/22,227435764,18770302,2018/07/22,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,183
43305227955153,2018/07/24,227955153,10873095,2018/07/24,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,181
43305227998954,2018/07/24,227998954,10870034,2018/07/24,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,181
43307228574573,2018/07/26,228574573,29095962,2018/07/26,2019/01/21,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,179
43308228751921,2018/07/27,228751921,23795787,2018/07/27,2019/01/21,Cancelled,Provider B,Cool Songs,#N/A,#N/A,178
